Corp_ID,Corp_Name,Schl_ID,Schl_Name,American_Indian,Asian,Black,Hispanic,Multiracial,Native_Hawaiian_or_Other,White,Free,Paid,Total,Perc,TopHis,FreePaid,TopHisFreePaid
5740,Monroe County Community Sch Corp,6166,Bloomington High School South,2,88,64,90,92,1,1341,420,1258,1678,,,,
5740,Monroe County Community Sch Corp,6168,Bloomington High School North,4,64,113,101,126,1,1176,472,1113,1585,,,,
5740,Monroe County Community Sch Corp,6170,Tri-North Middle School,0,39,47,41,39,0,402,223,345,568,,,,
5740,Monroe County Community Sch Corp,6172,Lora L Batchelor Middle School,2,7,35,33,36,0,375,211,277,488,,,,
5740,Monroe County Community Sch Corp,6173,Binford Elementary School,2,48,18,22,29,0,362,86,395,481,,,,
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,0,6,33,15,35,0,190,143,136,279,,,,
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,0,57,15,16,40,0,370,45,453,498,,,,
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,0,1,11,11,26,0,316,162,203,365,,,,
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,1,1,54,30,46,0,153,244,41,285,,,,
5740,Monroe County Community Sch Corp,6199,Hoosier Hills Childcare Center,0,0,0,0,0,0,3,2,1,3,,,,
5740,Monroe County Community Sch Corp,6202,The Acad of Sci & Entrepreneurship,0,3,2,4,10,1,85,29,76,105,,,,
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,0,1,2,3,5,1,179,44,147,191,,,,
5740,Monroe County Community Sch Corp,6217,Rogers Elementary School,0,33,12,16,18,0,251,61,269,330,,,,
5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,0,0,7,4,5,0,59,52,23,75,,,,
5740,Monroe County Community Sch Corp,6223,Jackson Creek Middle School,1,28,22,43,34,0,455,152,431,583,,,,
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,3,9,38,38,37,1,274,236,164,400,,,,
5740,Monroe County Community Sch Corp,6226,University Elementary School,1,85,37,43,46,0,317,169,360,529,,,,
5740,Monroe County Community Sch Corp,6312,Early Learning Center,0,0,1,0,0,0,9,2,8,10,,,,
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,1,4,2,10,2,0,275,91,203,294,,,,
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,1,0,1,34,10,0,270,131,185,316,,,,
5835,North Montgomery Com Sch Corp,6244,North Montgomery Middle School,4,1,4,25,10,1,378,141,282,423,,,,
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,0,1,1,13,4,0,258,97,180,277,,,,
5835,North Montgomery Com Sch Corp,6271,North Montgomery High School,1,9,0,19,16,0,476,169,352,521,,,,
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,0,0,1,9,12,0,160,79,103,182,,,,
5845,South Montgomery Com Sch Corp,6257,Southmont Sr High School,0,1,1,15,10,0,461,161,327,488,,,,
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,0,0,1,1,5,0,174,72,109,181,,,,
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,1,2,1,20,15,0,320,132,227,359,,,,
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,0,1,7,17,8,0,404,147,290,437,,,,
5855,Crawfordsville Community Schools,6277,Crawfordsville Sr High School,1,12,15,121,29,0,498,373,303,676,,,,
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,1,8,14,122,12,0,435,364,228,592,,,,
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,0,4,10,75,4,0,291,241,143,384,,,,
5855,Crawfordsville Community Schools,6293,Laura Hose Elementary School,2,0,14,86,13,1,283,278,121,399,,,,
5855,Crawfordsville Community Schools,6301,Meredith Nicholson Elementary Sch,0,3,11,73,3,1,286,241,136,377,,,,
5855,Crawfordsville Community Schools,6305,Anna Willson School,1,2,2,27,5,0,81,76,42,118,,,,
5900,Monroe-Gregg School District,6315,Monrovia Middle School,2,0,4,9,9,0,335,141,218,359,,,,
5900,Monroe-Gregg School District,6321,Monrovia High School,0,0,9,18,7,0,485,163,356,519,,,,
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,0,0,12,10,13,0,554,235,354,589,,,,
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,0,0,2,4,2,0,173,75,106,181,,,,
5910,Eminence Community School Corp,6327,Eminence Elementary School,1,0,0,3,4,0,156,85,79,164,,,,
5925,MSD Martinsville Schools,6309,Green Township Elementary School,0,3,0,3,3,0,135,52,92,144,,,,
5925,MSD Martinsville Schools,6329,Martinsville High School,6,15,8,22,24,2,1215,511,781,1292,,,,
5925,MSD Martinsville Schools,6332,John R. Wooden Middle School,1,1,4,14,9,0,628,295,362,657,,,,
5925,MSD Martinsville Schools,6334,Bell Intermediate Academy,0,3,4,10,14,0,539,278,292,570,,,,
5925,MSD Martinsville Schools,6337,Brooklyn STEM Academy,0,0,1,4,2,0,156,72,91,163,,,,
5925,MSD Martinsville Schools,6341,Centerton Elementary School,0,0,1,4,2,0,124,48,83,131,,,,
5925,MSD Martinsville Schools,6344,South Elementary School of Communi,0,0,2,12,7,0,198,128,91,219,,,,
5925,MSD Martinsville Schools,6349,Charles L Smith Fine Arts Academy,0,0,0,13,13,0,341,222,145,367,,,,
5925,MSD Martinsville Schools,6357,Paragon Elementary School,0,0,0,4,6,0,144,93,61,154,,,,
5925,MSD Martinsville Schools,6361,Poston Road Elementary School,2,2,1,4,7,0,234,148,102,250,,,,
5930,Mooresville Con School Corp,6369,Mooresville High School,5,10,8,30,41,0,1247,415,926,1341,,,,
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,3,4,3,17,26,0,674,267,460,727,,,,
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,1,5,4,15,16,1,486,261,267,528,,,,
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,1,1,0,10,16,0,302,180,150,330,,,,
5930,Mooresville Con School Corp,6385,North Madison Elementary School,0,2,8,18,20,0,548,244,352,596,,,,
5930,Mooresville Con School Corp,6387,Northwood Elementary School,1,3,1,9,17,1,445,226,251,477,,,,
5930,Mooresville Con School Corp,6393,Waverly Elementary School,0,1,6,8,12,0,311,122,216,338,,,,
5945,North Newton School Corp,6397,Morocco Elementary School,0,0,1,16,7,0,119,81,62,143,,,,
5945,North Newton School Corp,6405,Lake Village Elementary School,0,2,0,9,2,2,149,71,93,164,,,,
5945,North Newton School Corp,6409,Lincoln Elementary School,1,0,1,43,2,0,226,174,99,273,,,,
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,4,0,0,48,9,0,488,248,301,549,,,,
5995,South Newton School Corp,6417,South Newton Senior High School,0,0,4,31,2,0,201,126,112,238,,,,
5995,South Newton School Corp,6431,South Newton Elementary School,0,0,2,52,4,2,343,244,159,403,,,,
5995,South Newton School Corp,6433,South Newton Middle School,0,0,0,24,5,0,165,115,79,194,,,,
6055,Central Noble Com School Corp,6442,Central Noble Primary School,0,0,1,9,11,0,235,85,171,256,,,,
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,0,5,1,13,8,0,706,258,475,733,,,,
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,1,0,2,9,9,0,240,109,152,261,,,,
6060,East Noble School Corporation,6457,Avilla Elementary School,0,0,2,12,4,0,401,166,253,419,,,,
6060,East Noble School Corporation,6458,East Noble High School,1,14,4,71,21,1,989,456,645,1101,,,,
6060,East Noble School Corporation,6461,East Noble Middle School,1,1,3,45,15,0,726,395,396,791,,,,
6060,East Noble School Corporation,6465,Rome City Elementary School,0,0,2,4,3,0,221,161,69,230,,,,
6060,East Noble School Corporation,6477,North Side Elementary School,0,1,2,19,15,0,255,195,97,292,,,,
6060,East Noble School Corporation,6478,South Side Elementary School,1,3,4,42,8,0,251,205,104,309,,,,
6060,East Noble School Corporation,6485,Wayne Center Elem School,2,2,3,15,4,0,312,145,193,338,,,,
6065,West Noble School Corporation,6489,West Noble High School,0,1,1,361,6,0,310,314,365,679,,,,
6065,West Noble School Corporation,6491,West Noble Primary School,1,1,0,204,1,0,152,204,155,359,,,,
6065,West Noble School Corporation,6509,West Noble Middle School,0,5,2,377,6,0,345,395,340,735,,,,
6065,West Noble School Corporation,6510,West Noble Elementary School,0,0,1,239,3,0,193,260,176,436,,,,
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,0,3,3,4,9,0,359,186,192,378,,,,
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,0,0,1,0,3,0,175,74,105,179,,,,
6080,Rising Sun-Ohio Co Com,6513,Rising Sun High School,0,3,0,3,4,0,248,91,167,258,,,,
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,0,1,1,1,8,0,386,198,199,397,,,,
6145,Orleans Community Schools,6577,Orleans Elementary School,0,0,2,2,9,0,454,257,210,467,,,,
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,1,3,2,17,14,0,557,293,301,594,,,,
6155,Paoli Community School Corp,6587,Throop Elementary School,1,3,7,11,16,1,610,378,271,649,,,,
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,1,1,17,16,28,0,399,215,247,462,,,,
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,3,3,9,14,14,0,340,214,169,383,,,,
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,1,2,1,4,8,0,336,164,188,352,,,,
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,1,0,0,0,8,0,123,92,40,132,,,,
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,0,1,0,1,8,0,124,78,56,134,,,,
6195,Spencer-Owen Community Schools,6613,Owen Valley Community High School,3,6,3,10,9,0,633,274,390,664,,,,
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,0,3,1,10,14,0,556,292,292,584,,,,
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,2,0,1,6,9,0,330,166,182,348,,,,
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,1,0,0,2,3,0,304,116,194,310,,,,
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,0,0,4,26,3,0,432,237,228,465,,,,
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,0,1,0,19,8,1,223,160,92,252,,,,
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,1,1,1,4,15,0,669,257,434,691,,,,
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,0,2,2,9,13,0,552,191,387,578,,,,
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,0,1,2,9,19,0,233,187,77,264,,,,
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,3,9,1,10,22,0,592,284,353,637,,,,
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,1,13,7,15,26,0,680,372,370,742,,,,
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,0,0,6,16,11,0,300,205,128,333,,,,
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,2,0,0,3,5,0,242,150,102,252,,,,
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,1,0,0,5,5,0,240,146,105,251,,,,
6375,North Central Parke Comm Schl Corp,6654,Parke Heritage High School,0,0,1,6,12,0,332,186,165,351,,,,
6445,Pike County School Corp,6763,Pike Central High School,1,2,3,8,10,0,504,213,315,528,,,,
6445,Pike County School Corp,6768,Pike Central Middle School,1,0,1,8,8,0,371,163,226,389,,,,
6445,Pike County School Corp,6808,Winslow Elementary School,0,1,0,1,12,0,271,150,135,285,,,,
6445,Pike County School Corp,6809,Petersburg Elementary School,1,0,0,11,13,0,440,244,221,465,,,,
6460,MSD Boone Township,6813,Hebron High School,1,4,6,41,6,0,299,114,243,357,,,,
6460,MSD Boone Township,6814,Hebron Middle School,1,1,5,35,7,0,219,98,170,268,,,,
6460,MSD Boone Township,6815,Hebron Elementary School,1,0,9,52,11,0,373,206,240,446,,,,
6470,Duneland School Corporation,6811,Porter County Education Services,0,1,1,3,0,0,11,7,9,16,,,,
6470,Duneland School Corporation,6817,Jackson Elementary School,0,3,2,46,7,0,267,52,273,325,,,,
6470,Duneland School Corporation,6819,Brummitt Elementary School,0,2,5,36,15,0,286,73,271,344,,,,
6470,Duneland School Corporation,6821,Liberty Intermediate School,0,2,3,68,7,0,266,73,273,346,,,,
6470,Duneland School Corporation,6823,Liberty Elementary School,0,2,6,80,24,0,363,138,337,475,,,,
6470,Duneland School Corporation,6925,Chesterton Senior High School,4,24,41,270,70,1,1674,482,1602,2084,,,,
6470,Duneland School Corporation,6927,Westchester Intermediate School,0,7,20,74,23,1,392,151,366,517,,,,
6470,Duneland School Corporation,6928,Bailly Elementary School,0,2,17,64,20,0,311,122,292,414,,,,
6470,Duneland School Corporation,6930,Chesterton Middle School,1,6,28,124,33,1,739,242,690,932,,,,
6470,Duneland School Corporation,6941,Newton Yost Elementary School,0,3,7,58,16,2,305,134,257,391,,,,
6510,East Porter County School Corp,6811,Porter County Education Services,0,0,0,1,0,0,5,3,3,6,,,,
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,0,3,3,25,6,0,387,41,383,424,,,,
6510,East Porter County School Corp,6828,Morgan Township Elementary School,0,2,2,38,8,0,328,35,343,378,,,,
6510,East Porter County School Corp,6833,Kouts Middle/High School,0,0,3,26,9,0,390,83,345,428,,,,
6510,East Porter County School Corp,6835,Kouts Elementary School,1,1,3,17,1,1,283,68,239,307,,,,
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,1,7,6,59,7,0,387,128,339,467,,,,
6510,East Porter County School Corp,6852,Washington Twp Elementary School,4,3,4,51,11,0,336,102,307,409,,,,
6520,Porter Township School Corp,6811,Porter County Education Services,0,0,0,0,0,0,3,0,3,3,,,,
6520,Porter Township School Corp,6837,Boone Grove Elementary School,0,1,2,29,4,0,162,59,139,198,,,,
6520,Porter Township School Corp,6838,Boone Grove High School,1,0,13,55,11,0,421,112,389,501,,,,
6520,Porter Township School Corp,6839,Boone Grove Middle School,0,1,10,49,4,0,254,75,243,318,,,,
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,0,3,5,65,16,1,359,113,336,449,,,,
6530,Union Township School Corp,6811,Porter County Education Services,0,0,0,0,0,0,3,3,0,3,,,,
6530,Union Township School Corp,6841,Wheeler High School,4,1,11,56,10,0,403,118,367,485,,,,
6530,Union Township School Corp,6843,Union Township Middle School,0,1,9,49,7,0,275,77,264,341,,,,
6530,Union Township School Corp,6845,Union Center Elementary School,0,0,4,56,9,0,303,75,297,372,,,,
6530,Union Township School Corp,6846,John Simatovich Elementary School,1,1,10,29,8,0,185,104,130,234,,,,
6550,Portage Township Schools,6811,Porter County Education Services,0,1,5,3,4,0,24,19,18,37,,,,
6550,Portage Township Schools,6853,Portage High School,9,22,364,563,126,0,1230,1294,1020,2314,,,,
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,1,3,68,115,32,0,222,280,161,441,,,,
6550,Portage Township Schools,6859,William Fegely Middle School,2,6,100,177,37,0,359,411,270,681,,,,
6550,Portage Township Schools,6861,Crisman Elementary School,0,2,58,130,30,0,210,252,178,430,,,,
6550,Portage Township Schools,6865,Central Elementary School,0,1,55,153,34,0,216,310,149,459,,,,
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,0,1,25,94,12,0,163,153,142,295,,,,
6550,Portage Township Schools,6871,Willowcreek Middle School,0,4,169,273,36,0,578,583,477,1060,,,,
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,1,2,68,148,18,0,230,229,238,467,,,,
6550,Portage Township Schools,6876,Paul Saylor Elementary School,0,1,57,66,14,0,151,206,83,289,,,,
6550,Portage Township Schools,6877,George L Myers Elementary School,1,0,33,100,30,0,168,210,122,332,,,,
6550,Portage Township Schools,6879,South Haven Elementary School,1,4,23,46,13,0,191,163,115,278,,,,
6560,Valparaiso Community Schools,6811,Porter County Education Services,0,0,3,6,1,0,20,15,15,30,,,,
6560,Valparaiso Community Schools,6881,Valparaiso High School,1,51,83,246,82,2,1582,524,1523,2047,,,,
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,0,20,24,98,28,1,641,187,625,812,,,,
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,0,13,37,115,31,0,441,268,369,637,,,,
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,0,6,13,41,20,0,185,114,151,265,,,,
6560,Valparaiso Community Schools,6891,Central Elementary School,0,1,7,29,9,0,91,65,72,137,,,,
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,0,5,36,55,26,0,318,196,244,440,,,,
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,0,13,9,50,13,0,384,93,376,469,,,,
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,1,8,11,59,21,0,397,59,438,497,,,,
6560,Valparaiso Community Schools,6913,Memorial Elementary School,1,7,5,55,23,0,375,117,349,466,,,,
6560,Valparaiso Community Schools,6917,Northview Elementary School,0,2,7,24,3,0,184,58,162,220,,,,
6560,Valparaiso Community Schools,6921,Parkview Elementary School,0,6,23,53,10,0,149,116,125,241,,,,
6590,MSD Mount Vernon,6949,Mount Vernon High School,1,1,11,21,25,0,577,213,423,636,,,,
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,1,1,12,21,18,0,384,167,270,437,,,,
6590,MSD Mount Vernon,6961,West Elementary School,1,1,22,11,20,0,320,242,133,375,,,,
6590,MSD Mount Vernon,6965,Farmersville Elementary School,0,0,0,6,5,1,237,75,174,249,,,,
6590,MSD Mount Vernon,6969,Marrs Elementary School,0,6,2,3,7,0,282,86,214,300,,,,
6600,MSD North Posey Co Schools,6973,North Posey Junior High School,0,0,2,8,5,0,207,62,160,222,,,,
6600,MSD North Posey Co Schools,6975,North Posey High School,0,3,3,7,14,0,394,106,315,421,,,,
6600,MSD North Posey Co Schools,6985,North Elementary School,0,0,5,10,15,0,368,144,254,398,,,,
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,0,3,1,2,12,0,390,97,311,408,,,,
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,2,1,3,15,20,0,478,256,263,519,,,,
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,0,1,2,11,3,0,262,138,141,279,,,,
6620,Eastern Pulaski Community Sch Corp,6997,Winamac Community High School,0,2,4,20,8,0,315,144,205,349,,,,
6630,West Central School Corp,7025,West Central Senior High School,4,1,0,14,5,1,201,112,114,226,,,,
6630,West Central School Corp,7027,West Central Elementary School,1,1,0,18,14,0,300,197,137,334,,,,
6630,West Central School Corp,7031,West Central Middle School,0,0,0,10,1,1,96,52,56,108,,,,
6705,South Putnam Community Schools,7055,Central Elementary School,0,0,0,9,10,1,310,156,174,330,,,,
6705,South Putnam Community Schools,7056,South Putnam Middle School,0,0,1,2,8,1,231,111,132,243,,,,
6705,South Putnam Community Schools,7057,Fillmore Elementary School,0,0,2,6,5,0,127,60,80,140,,,,
6705,South Putnam Community Schools,7071,South Putnam High School,0,0,0,6,5,1,348,140,220,360,,,,
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,0,0,1,7,8,0,344,175,185,360,,,,
6715,North Putnam Community Schools,7045,Roachdale Elementary School,0,0,1,5,2,0,187,105,90,195,,,,
6715,North Putnam Community Schools,7049,North Putnam Middle School,0,0,1,5,7,0,299,138,174,312,,,,
6715,North Putnam Community Schools,7061,North Putnam Sr High School,2,1,1,3,8,0,407,175,247,422,,,,
6750,Cloverdale Community Schools,7077,Cloverdale High School,1,0,0,8,11,0,290,129,181,310,,,,
